latitude,longitude,measured_on,optical thickness,transmission percent
36.290455,-93.296115,13-02-2020,0.044112609,95.68462019
38.87449,-121.07341,12-02-2020,0.15193127,85.90473211
36.519,-119.546,12-02-2020,0.104817458,90.04888846
41.66123,-83.61266,11-02-2020,0.1681489,84.52279712
38.87449,-121.07341,10-02-2020,0.036228972,96.44194435
36.323437,-93.258022,08-02-2020,0.058117327,94.35392388
36.323437,-93.258022,08-02-2020,0.053428412,94.7973802
36.290455,-93.296115,08-02-2020,0.063575495,93.84032717
36.290455,-93.296115,08-02-2020,0.073717907,92.89337023
36.519,-119.546,07-02-2020,0.207132356,81.29120492
38.87449,-121.07341,07-02-2020,0.053285072,94.81096948
38.87449,-121.07341,07-02-2020,0.047506297,95.36044685
38.87449,-121.07341,06-02-2020,0.064735886,93.73149887
36.519,-119.546,06-02-2020,0.11775168,88.89167609
38.87449,-121.07341,05-02-2020,0.065238917,93.68436088
36.519,-119.546,04-02-2020,0.067075765,93.51243487
36.519,-119.546,03-02-2020,0.078457789,92.45410852
42.0862,-83.21017,03-02-2020,0.267735832,76.51098719
36.290455,-93.296115,02-02-2020,0.041457685,95.93899308
36.323437,-93.258022,02-02-2020,0.044386337,95.6584322
37.76039,-122.16634,02-02-2020,0.117469236,88.91678661
36.323437,-93.258022,01-02-2020,0.069060688,93.32700399
36.290455,-93.296115,01-02-2020,0.041282474,95.95580417
36.290455,-93.296115,01-02-2020,0.044105915,95.6852607
38.87449,-121.07341,30-01-2020,0.050560192,95.06967023
36.290455,-93.296115,27-01-2020,0.04369817,95.72428381
36.290455,-93.296115,27-01-2020,0.045151621,95.58525437
38.87449,-121.07341,27-01-2020,0.462836029,62.94958434
36.290455,-93.296115,26-01-2020,0.130127711,87.79832952
32.4292,-104.2318,25-01-2020,0.028518097,97.18847058
32.4292,-104.2318,24-01-2020,0.060612499,94.11878806
38.87449,-121.07341,24-01-2020,0.433641487,64.81445821
32.4292,-104.2318,23-01-2020,0.065548651,93.65534816
36.290455,-93.296115,21-01-2020,0.065945277,93.61820939
42.0862,-83.21017,21-01-2020,0.102035537,90.29974614
36.323437,-93.258022,19-01-2020,0.290730803,74.77169343
36.290455,-93.296115,19-01-2020,0.077378782,92.553921
32.4292,-104.2318,18-01-2020,0.010681457,98.93753874
36.290455,-93.296115,18-01-2020,0.02070368,97.95091692
36.323437,-93.258022,18-01-2020,0.024695925,97.56065246
32.4292,-104.2318,17-01-2020,0.074405097,92.82955676
36.519,-119.546,16-01-2020,0.090832605,91.3170558
38.87449,-121.07341,15-01-2020,0.664647846,51.44546633
36.519,-119.546,15-01-2020,0.126263036,88.13829806
36.519,-119.546,13-01-2020,0.198499764,81.99599646
36.290455,-93.296115,13-01-2020,0.054715487,94.67544741
38.87449,-121.07341,10-01-2020,0.288762479,74.9190133
36.39101,-105.57585,08-01-2020,0.043830897,95.71157948
36.290455,-93.296115,08-01-2020,0.045753921,95.52770067
38.87449,-121.07341,07-01-2020,0.439082418,64.46276486
36.290455,-93.296115,07-01-2020,0.040288123,96.05126533
36.290455,-93.296115,06-01-2020,0.043443645,95.74865121
42.0862,-83.21017,06-01-2020,0.040472171,96.03358894
36.323437,-93.258022,05-01-2020,0.038942398,96.18061096
36.290455,-93.296115,05-01-2020,0.044623649,95.63573401
36.323437,-93.258022,05-01-2020,0.044855193,95.61359271
36.290455,-93.296115,04-01-2020,0.034551719,96.60383756
36.323437,-93.258022,04-01-2020,0.03316396,96.7379935
36.323437,-93.258022,26-12-2019,0.181022991,83.44161748
36.290455,-93.296115,26-12-2019,0.152493436,85.85645294
36.323437,-93.258022,25-12-2019,0.056070244,94.54727201
36.290455,-93.296115,25-12-2019,0.054103943,94.73336329
36.323437,-93.258022,25-12-2019,0.03516689,96.54442794
36.323437,-93.258022,24-12-2019,0.461190813,63.05323519
36.290455,-93.296115,24-12-2019,0.381282925,68.29846289
36.323437,-93.258022,24-12-2019,0.071289274,93.11924832
36.323437,-93.258022,23-12-2019,0.137199607,87.17961918
36.290455,-93.296115,23-12-2019,0.157761182,85.40537214
36.323437,-93.258022,22-12-2019,0.057756447,94.38798042
36.290455,-93.296115,22-12-2019,0.054856216,94.66212475
36.323437,-93.258022,21-12-2019,0.077542892,92.53873314
36.290455,-93.296115,21-12-2019,0.075540388,92.72422804
38.87449,-121.07341,20-12-2019,0.035482434,96.51396879
36.290455,-93.296115,19-12-2019,0.049684282,95.15297921
36.290455,-93.296115,18-12-2019,0.048221369,95.29228159
38.87449,-121.07341,17-12-2019,0.44404388,64.14372738
38.87449,-121.07341,16-12-2019,0.041626099,95.92283702
32.4292,-104.2318,13-12-2019,1.777115731,16.91252472
42.645678,-78.541322,13-12-2019,0.686952329,50.31070399
42.645678,-78.541322,11-12-2019,0.110847141,89.50755591
39.346,-76.654,11-12-2019,0.061941956,93.99374433
36.290455,-93.296115,11-12-2019,0.033677273,96.68834935
36.290455,-93.296115,07-12-2019,0.118943846,88.78576564
36.323437,-93.258022,07-12-2019,0.091312505,91.27324326
38.87449,-121.07341,06-12-2019,0.040450341,96.03568534
32.4292,-104.2318,06-12-2019,0.053917661,94.75101207
36.290455,-93.296115,06-12-2019,0.117318082,88.93022773
38.87449,-121.07341,05-12-2019,1.054739127,34.82832733
38.393661,-82.396001,05-12-2019,0.06281882,93.91136072
38.393661,-82.396001,05-12-2019,0.056882585,94.47049849
38.393661,-82.396001,05-12-2019,0.052867236,94.85059313
38.393661,-82.396001,05-12-2019,0.059240583,94.24799968
38.393661,-82.396001,05-12-2019,0.049729932,95.14863561
36.290455,-93.296115,04-12-2019,0.046526608,95.45391618
36.290455,-93.296115,03-12-2019,0.066151615,93.59889438
36.290455,-93.296115,02-12-2019,0.047207781,95.38891771
36.290455,-93.296115,01-12-2019,0.054276366,94.71703046
36.323437,-93.258022,01-12-2019,0.093870922,91.04002669
36.323437,-93.258022,30-11-2019,0.072780267,92.98051165
36.290455,-93.296115,30-11-2019,0.050260002,95.09821354
36.323437,-93.258022,27-11-2019,0.04540489,95.56104866
36.290455,-93.296115,27-11-2019,0.0975672,90.70413865
36.323437,-93.258022,27-11-2019,0.053414048,94.79874189
39.346,-76.654,26-11-2019,0.062508043,93.9405507
39.346,-76.654,26-11-2019,0.062112985,93.97767005
36.323437,-93.258022,25-11-2019,0.062930036,93.9009168
36.290455,-93.296115,25-11-2019,0.066257692,93.58896617
36.323437,-93.258022,24-11-2019,0.041819859,95.90425276
36.290455,-93.296115,24-11-2019,0.041079756,95.97525805
36.290455,-93.296115,23-11-2019,0.08272642,92.0602971
36.519,-119.546,22-11-2019,0.145990221,86.41661537
39.346,-76.654,21-11-2019,0.075669317,92.71227398
39.346,-76.654,21-11-2019,0.068708093,93.35991649
39.346,-76.654,21-11-2019,0.069719993,93.26549332
36.519,-119.546,21-11-2019,0.171572982,84.23387901
39.346,-76.654,19-11-2019,0.177774365,83.71312883
41.66123,-83.61266,19-11-2019,0.213278799,80.79308553
36.290455,-93.296115,19-11-2019,0.120441895,88.65285974
30.25806,-97.75162,19-11-2019,0.2062,81.36703259
36.519,-119.546,18-11-2019,0.155019257,85.63986859
36.39101,-105.57585,18-11-2019,0.550813779,57.6480492
36.323437,-93.258022,16-11-2019,0.049896239,95.13281299
36.290455,-93.296115,16-11-2019,0.047352164,95.37514614
36.290455,-93.296115,15-11-2019,0.058158555,94.3500339
38.87449,-121.07341,14-11-2019,0.149787033,86.08912982
36.290455,-93.296115,14-11-2019,0.392204751,67.55657768
39.346,-76.654,14-11-2019,0.052421855,94.89284717
39.346,-76.654,14-11-2019,0.04989775,95.13266925
39.346,-76.654,14-11-2019,0.048354167,95.2796278
39.346,-76.654,13-11-2019,0.056670895,94.4904991
39.346,-76.654,13-11-2019,0.058417121,94.32564136
36.290455,-93.296115,13-11-2019,0.046500649,95.45639406
39.346,-76.654,13-11-2019,0.059972921,94.17900363
36.39101,-105.57585,13-11-2019,0.141651394,86.79237675
36.323437,-93.258022,12-11-2019,0.059326296,94.23992183
36.290455,-93.296115,12-11-2019,0.058021886,94.36292948
38.87449,-121.07341,12-11-2019,0.736165792,47.89467812
36.39101,-105.57585,11-11-2019,0.044703266,95.6281201
29.8884,-97.9458,10-11-2019,-0.1376,101
36.323437,-93.258022,10-11-2019,0.063326335,93.86371135
30.25806,-97.75162,10-11-2019,0.2581,77.25179764
30.10509,-97.50045,10-11-2019,0.1654,84.75546144
36.290455,-93.296115,10-11-2019,0.120644298,88.63491801
29.8884,-97.9458,09-11-2019,-0.0672,101
36.290455,-93.296115,09-11-2019,0.061834133,94.0038795
30.25806,-97.75162,09-11-2019,0.2758,75.89647085
30.10509,-97.50045,09-11-2019,0.1775,83.73609993
36.290455,-93.296115,09-11-2019,0.069350686,93.29994327
36.290455,-93.296115,08-11-2019,0.065550765,93.65515018
36.519,-119.546,08-11-2019,0.18904335,82.77506232
38.87449,-121.07341,07-11-2019,0.098052174,90.66016017
36.519,-119.546,07-11-2019,0.169776811,84.38531343
39.346,-76.654,06-11-2019,0.081056809,92.21413037
39.346,-76.654,06-11-2019,0.072760833,92.98231867
39.346,-76.654,06-11-2019,0.074116726,92.85633003
36.39101,-105.57585,06-11-2019,0.186187149,83.01182249
36.519,-119.546,06-11-2019,0.195606338,82.2335893
38.87449,-121.07341,06-11-2019,0.050397545,95.08513432
36.290455,-93.296115,05-11-2019,0.088254761,91.55276063
36.290455,-93.296115,05-11-2019,0.08000599,92.31108172
36.519,-119.546,05-11-2019,0.150537691,86.02453055
29.8884,-97.9458,04-11-2019,-0.0198,101
38.393661,-82.396001,04-11-2019,0.064132861,93.78803831
38.393661,-82.396001,04-11-2019,0.064132861,93.78803831
39.346,-76.654,04-11-2019,0.088934007,91.4905949
39.346,-76.654,04-11-2019,0.083972663,91.94563914
36.39101,-105.57585,04-11-2019,0.189866451,82.70695812
38.393661,-82.396001,04-11-2019,0.080201434,92.29304184
36.290455,-93.296115,04-11-2019,0.133455182,87.5066687
30.25806,-97.75162,04-11-2019,0.2605,77.06661564
30.10509,-97.50045,04-11-2019,0.167,84.61996113
36.323437,-93.258022,03-11-2019,0.085400703,91.81443073
30.25806,-97.75162,03-11-2019,0.3093,73.39605488
30.10509,-97.50045,03-11-2019,0.2962,74.36386854
36.290455,-93.296115,03-11-2019,0.054093048,94.73439541
36.290455,-93.296115,03-11-2019,0.059145593,94.25695281
29.8884,-97.9458,02-11-2019,-0.0919,101
36.323437,-93.258022,02-11-2019,0.047443573,95.36642836
36.290455,-93.296115,02-11-2019,0.047992655,95.31407882
30.25806,-97.75162,02-11-2019,0.3306,71.84925086
30.10509,-97.50045,02-11-2019,0.1525,85.8558894
39.346,-76.654,01-11-2019,0.049727912,95.14882779
39.346,-76.654,01-11-2019,0.051940537,94.93853185
39.346,-76.654,01-11-2019,0.051202915,95.00858638
30.25806,-97.75162,01-11-2019,0.2166,80.52520057
30.10509,-97.50045,01-11-2019,0.2043,81.52177692
36.290455,-93.296115,01-11-2019,0.041140129,95.96946399
36.290455,-93.296115,01-11-2019,0.043148467,95.77691826
36.290455,-93.296115,01-11-2019,0.043100601,95.78150283
36.519,-119.546,01-11-2019,0.157375348,85.43833071
29.8884,-97.9458,31-10-2019,-0.238,101
36.290455,-93.296115,31-10-2019,0.127269701,88.04961696
36.290455,-93.296115,31-10-2019,0.141312945,86.82175649
36.290455,-93.296115,31-10-2019,0.067611571,93.46234382
36.519,-119.546,31-10-2019,0.138774188,87.04245586
36.519,-119.546,30-10-2019,0.283,75.35197879
38.87449,-121.07341,29-10-2019,0.04889265,95.22833516
36.39101,-105.57585,29-10-2019,0.809786332,44.49531284
38.87449,-121.07341,28-10-2019,0.060437589,94.13525184
39.346,-76.654,28-10-2019,0.02998416,97.04609052
39.346,-76.654,28-10-2019,0.030903884,96.95687596
39.346,-76.654,28-10-2019,0.033964738,96.66055881
41.66123,-83.61266,28-10-2019,0.096465998,90.80407722
38.393661,-82.396001,28-10-2019,0.025661534,97.46649247
42.704682,-83.120032,28-10-2019,0.108946065,89.67787839
42.0862,-83.21017,28-10-2019,0.103633897,90.15552987
36.290455,-93.296115,27-10-2019,0.054115032,94.73231281
30.25806,-97.75162,27-10-2019,0.2322,79.27875499
30.10509,-97.50045,27-10-2019,0.1598,85.23142348
36.323437,-93.258022,27-10-2019,0.080428067,92.27212755
36.290455,-93.296115,27-10-2019,0.049214806,95.19766175
36.290455,-93.296115,27-10-2019,0.047591078,95.35236239
30.25806,-97.75162,26-10-2019,0.2861,75.11874934
30.10509,-97.50045,26-10-2019,0.18,83.52702114
36.39101,-105.57585,25-10-2019,0.054077017,94.73591406
39.858758,-77.224844,24-10-2019,0.114497074,89.1814548
29.8884,-97.9458,24-10-2019,-0.2279,101
29.8884,-97.9458,24-10-2019,-0.1994,101
39.346,-76.654,24-10-2019,0.048454526,95.27006614
38.87449,-121.07341,23-10-2019,0.754392744,47.0296118
39.858758,-77.224844,23-10-2019,0.053581357,94.78288258
36.39101,-105.57585,23-10-2019,0.098529276,90.61691629
36.290455,-93.296115,23-10-2019,0.071086249,93.13815579
36.290455,-93.296115,23-10-2019,0.074428833,92.82735343
41.061811,-73.5308,23-10-2019,0.055949059,94.55873042
36.290455,-93.296115,23-10-2019,0.075657639,92.71335665
42.0862,-83.21017,23-10-2019,0.086590912,91.70521743
36.39101,-105.57585,22-10-2019,0.033377244,96.71736307
29.8884,-97.9458,22-10-2019,-0.2307,101
36.290455,-93.296115,22-10-2019,0.072893372,92.96999565
36.290455,-93.296115,22-10-2019,0.224232793,79.91290808
36.290455,-93.296115,22-10-2019,0.068226377,93.40490023
36.519,-119.546,22-10-2019,0.130924366,87.72841246
36.39101,-105.57585,22-10-2019,0.029786231,97.06530071
39.858758,-77.224844,21-10-2019,0.145266169,86.4792082
42.645678,-78.541322,21-10-2019,0.082895898,92.04469627
30.10509,-97.50045,21-10-2019,0.0281,97.22911328
36.290455,-93.296115,21-10-2019,0.073390385,92.92379988
30.25806,-97.75162,21-10-2019,0.2145,80.69448117
36.290455,-93.296115,21-10-2019,0.197561862,82.07293673
38.87449,-121.07341,21-10-2019,0.03465078,96.59426841
36.290455,-93.296115,21-10-2019,0.064309931,93.77143281
36.323437,-93.258022,20-10-2019,0.136627476,87.22951163
36.290455,-93.296115,20-10-2019,0.134936526,87.37713714
29.8884,-97.9458,19-10-2019,0.0365,96.41580939
30.10509,-97.50045,19-10-2019,0.1684,84.50157608
39.858758,-77.224844,18-10-2019,0.038,96.27129409
30.25806,-97.75162,18-10-2019,0.2594,77.15143556
36.290455,-93.296115,18-10-2019,0.087928835,91.58260492
36.290455,-93.296115,18-10-2019,0.151886485,85.90857945
36.290455,-93.296115,18-10-2019,0.05953819,94.21995501
30.10509,-97.50045,18-10-2019,0.2051,81.45658558
29.8884,-97.9458,17-10-2019,-0.2234,101
36.290455,-93.296115,17-10-2019,0.075155425,92.75993033
36.290455,-93.296115,17-10-2019,0.07737391,92.55437186
36.290455,-93.296115,17-10-2019,0.079088455,92.39581924
42.085997,-83.209067,17-10-2019,0.1807879,83.46123614
36.290455,-93.296115,16-10-2019,0.088326651,91.54617913
36.290455,-93.296115,16-10-2019,0.082364591,92.09361321
36.290455,-93.296115,16-10-2019,0.080989461,92.22034108
39.858758,-77.224844,15-10-2019,0.092861987,91.13192651
38.87449,-121.07341,15-10-2019,0.183061252,83.27171482
29.8884,-97.9458,15-10-2019,-0.2135,101
36.519,-119.546,15-10-2019,0.166916763,84.62700491
38.87449,-121.07341,14-10-2019,0.113457485,89.27421502
36.290455,-93.296115,14-10-2019,0.071471139,93.10231475
36.290455,-93.296115,14-10-2019,0.07306712,92.95384369
36.519,-119.546,14-10-2019,0.173771199,84.04891801
38.87449,-121.07341,14-10-2019,0.167078809,84.61329254
36.323437,-93.258022,13-10-2019,0.071352764,93.11333638
36.290455,-93.296115,13-10-2019,0.074243359,92.84457207
36.290455,-93.296115,12-10-2019,0.050685185,95.057788
36.323437,-93.258022,12-10-2019,0.044740425,95.62456668
36.323437,-93.258022,12-10-2019,0.053668741,94.7746004
36.290455,-93.296115,11-10-2019,0.087337563,91.63677115
38.87449,-121.07341,11-10-2019,0.287504998,75.01328176
45.65,-118.78,11-10-2019,0.075545364,92.72376664
42.704682,-83.120032,10-10-2019,0.105076649,90.02555161
38.87449,-121.07341,09-10-2019,0.075557932,92.72260126
41.66123,-83.61266,09-10-2019,0.087474684,91.62420667
42.704682,-83.120032,09-10-2019,0.099905906,90.49225621
36.290455,-93.296115,08-10-2019,0.069314478,93.30332158
36.290455,-93.296115,08-10-2019,0.065070752,93.70011667
42.085997,-83.209067,08-10-2019,0.079686871,92.34054465
29.8884,-97.9458,07-10-2019,-0.1454,101
45.65,-118.78,07-10-2019,0.053646756,94.77668402
30.25806,-97.75162,07-10-2019,0.1824,83.32679666
30.10509,-97.50045,07-10-2019,0.1668,84.63688682
36.290455,-93.296115,07-10-2019,0.069910059,93.24776837
36.290455,-93.296115,07-10-2019,0.07448789,92.82187144
29.8884,-97.9458,06-10-2019,-0.1975,101
30.25806,-97.75162,06-10-2019,0.2853,75.17886839
30.10509,-97.50045,06-10-2019,0.2294,79.50104657
45.81672,-118.49085,06-10-2019,0.062967076,93.89743882
36.323437,-93.258022,05-10-2019,0.233523277,79.17391664
36.290455,-93.296115,05-10-2019,0.236981641,78.90057734
36.290455,-93.296115,04-10-2019,0.156948982,85.47476649
29.8884,-97.9458,03-10-2019,-0.2082,101
36.290455,-93.296115,02-10-2019,0.084723589,91.87662064
36.290455,-93.296115,02-10-2019,0.122118535,88.50434538
45.65,-118.78,02-10-2019,0.067934975,93.43212254
38.87449,-121.07341,02-10-2019,0.058394859,94.32774124
38.87449,-121.07341,01-10-2019,0.073748567,92.89052217
29.8884,-97.9458,01-10-2019,-0.0086,101
36.290455,-93.296115,01-10-2019,0.150315567,86.04364083
36.290455,-93.296115,30-09-2019,0.159987105,85.21547775
30.25806,-97.75162,29-09-2019,0.2453,78.24697621
30.24,-97.77,29-09-2019,0.3176,72.78938877
36.323437,-93.258022,29-09-2019,0.202547533,81.66476643
36.290455,-93.296115,29-09-2019,0.162752656,84.98013561
30.25806,-97.75162,28-09-2019,0.19,82.69591339
36.290455,-93.296115,27-09-2019,0.111863271,89.41665072
36.290455,-93.296115,27-09-2019,0.110129006,89.57185747
45.65,-118.78,27-09-2019,0.148787469,86.17522448
38.87449,-121.07341,27-09-2019,0.124577655,88.28696991
29.8884,-97.9458,25-09-2019,-0.0327,101
45.65,-118.78,25-09-2019,0.119781647,88.71141193
39.858758,-77.224844,24-09-2019,0.130519781,87.76391322
29.8884,-97.9458,23-09-2019,-0.0672,101
45.65,-118.78,23-09-2019,0.059286744,94.24364926
29.8884,-97.9458,22-09-2019,-0.1873,101
36.323437,-93.258022,22-09-2019,0.244931726,78.27579788
36.290455,-93.296115,22-09-2019,0.242355115,78.4777442
29.8884,-97.9458,21-09-2019,0.0138,98.62947835
36.290455,-93.296115,21-09-2019,0.194363345,82.3358687
29.8884,-97.9458,20-09-2019,-0.1505,101
39.858758,-77.224844,19-09-2019,0.101416592,90.35565403
36.290455,-93.296115,18-09-2019,0.231458445,79.33756636
39.858758,-77.224844,17-09-2019,0.183761855,83.21339492
36.290455,-93.296115,17-09-2019,0.317866169,72.77001707
36.290455,-93.296115,17-09-2019,0.177755779,83.71468472
36.290455,-93.296115,16-09-2019,0.202816465,81.64280705
36.323437,-93.258022,15-09-2019,0.181372422,83.41246544
45.81672,-118.49085,15-09-2019,0.160055485,85.20965091
36.290455,-93.296115,15-09-2019,0.181032082,83.44085891
36.290455,-93.296115,14-09-2019,0.275749216,75.90032526
36.290455,-93.296115,12-09-2019,0.222217115,80.07414926
34.151827,-118.130506,11-09-2019,2.790197412,6.140908985
41.66123,-83.61266,09-09-2019,0.136230965,87.26410594
36.290455,-93.296115,09-09-2019,0.266928299,76.57279733
36.290455,-93.296115,09-09-2019,0.330649389,71.84570239
36.323437,-93.258022,08-09-2019,0.267127969,76.5575095
36.290455,-93.296115,08-09-2019,0.281506283,75.46461741
36.290455,-93.296115,07-09-2019,0.337271014,71.37153865
36.323437,-93.258022,07-09-2019,0.323648527,72.35044902
42.645678,-78.541322,06-09-2019,0.053203354,94.81871756
36.290455,-93.296115,06-09-2019,0.234901562,79.06486755
36.290455,-93.296115,06-09-2019,0.213261983,80.7944442
36.290455,-93.296115,05-09-2019,0.207112469,81.29282158
36.290455,-93.296115,05-09-2019,0.217326035,80.4667577
36.290455,-93.296115,04-09-2019,0.242556331,78.46195476
45.65,-118.78,04-09-2019,0.071458454,93.10349575
36.290455,-93.296115,03-09-2019,0.194212596,82.34828165
36.290455,-93.296115,03-09-2019,0.200544399,81.82851578
36.323437,-93.258022,02-09-2019,0.155920719,85.56270228
36.290455,-93.296115,02-09-2019,0.168249597,84.5142863
45.65,-118.78,02-09-2019,0.082935736,92.04102946
36.290455,-93.296115,02-09-2019,0.184288944,83.1695456
36.323437,-93.258022,01-09-2019,0.213237086,80.79645574
36.323437,-93.258022,01-09-2019,0.329490325,71.92902439
36.290455,-93.296115,01-09-2019,0.232341659,79.26752526
36.290455,-93.296115,01-09-2019,0.258752191,77.20143112
45.65,-118.78,01-09-2019,0.075527447,92.72542798
36.323437,-93.258022,31-08-2019,0.122113721,88.50477145
36.290455,-93.296115,31-08-2019,0.112456524,89.36361983
