latitude,longitude,measured_on,depth level (cm),maximum temp (deg C),minimum temp (deg C),average temp (deg C)
36.3074,-92.3788,01-02-2008,5,10.2,1.6,4.4
36.3074,-92.3788,01-03-2008,5,15.2,2.9,8.6
36.3074,-92.3788,01-08-2008,5,29.5,22.5,25.3
36.3074,-92.3788,01-08-2008,10,29.1,22.5,25.2
36.3074,-92.3788,01-09-2008,5,26,19.4,22.4
36.3074,-92.3788,01-09-2008,10,25.6,19.4,22.3
36.3074,-92.3788,01-10-2008,5,21.3,9.8,17.2
36.3074,-92.3788,01-10-2008,10,21,10.2,17.2
36.3074,-92.3788,01-11-2008,5,16,4.6,10.1
36.3074,-92.3788,01-11-2008,10,16,5,10.2
36.3074,-92.3788,01-12-2008,5,11,2,5.6
36.3074,-92.3788,01-12-2008,10,10.6,2,5.7
36.3074,-92.3788,01-02-2009,5,10.2,0.3,5.4
36.3074,-92.3788,01-02-2009,10,9.8,0.7,5.3
36.3074,-92.3788,01-03-2009,5,14.1,4.2,10.2
36.3074,-92.3788,01-03-2009,10,13.7,4.6,10.1
36.3074,-92.3788,01-04-2009,5,18.7,9,13.3
36.3074,-92.3788,01-04-2009,10,18.3,9.4,13.2
36.3074,-92.3788,01-05-2009,5,21.7,15.6,18.5
36.3074,-92.3788,01-05-2009,10,21.3,15.6,18.4
36.3074,-92.3788,01-06-2009,5,26.3,18.7,22.9
36.3074,-92.3788,01-06-2009,10,26,18.7,22.7
36.3074,-92.3788,01-07-2009,5,25.6,21.3,23.2
36.3074,-92.3788,01-07-2009,10,25.2,21.3,23.2
36.3074,-92.3788,01-08-2009,5,25.6,20.2,23.4
36.3074,-92.3788,01-08-2009,10,25.2,20.2,23.3
36.3074,-92.3788,01-09-2009,5,23.2,17.5,21.3
36.3074,-92.3788,01-09-2009,10,22.9,17.9,21.3
36.3074,-92.3788,01-10-2009,5,19.4,12.9,15.7
36.3074,-92.3788,01-10-2009,10,19.4,12.9,15.7
36.3074,-92.3788,01-11-2009,5,15.2,11.4,13.1
36.3074,-92.3788,01-11-2009,10,15.2,11.2,13.1
36.2385,-92.3168,01-11-2004,10,18.6,6.2,12.6
36.2385,-92.3168,01-12-2004,10,12.3,1.3,5.8
36.2385,-92.3168,01-01-2005,10,14.5,0.7,6.3
36.2385,-92.3168,01-02-2005,10,13.6,2.2,7.1
36.2385,-92.3168,01-03-2005,10,17.1,2.7,9
36.2385,-92.3168,01-04-2005,10,21.1,7.9,15.1
36.2385,-92.3168,01-05-2005,10,25.8,10.4,18.9
36.2385,-92.3168,01-06-2005,10,30.9,19.2,25.2
36.2385,-92.3168,01-07-2005,10,32.4,23.6,27.4
36.2385,-92.3168,01-08-2005,10,32.3,24.1,27.9
36.2385,-92.3168,01-09-2005,10,29.6,18.2,25.6
36.2385,-92.3168,01-10-2005,10,24.6,12.3,18.5
36.2385,-92.3168,01-11-2005,10,18.8,5.6,12.2
36.2385,-92.3168,01-12-2005,10,9.6,2,5.3
36.2385,-92.3168,01-01-2006,10,11.1,4.3,7.2
36.2385,-92.3168,01-02-2006,10,11.3,1.9,5.2
36.2385,-92.3168,01-03-2006,10,16,6,9.5
36.2385,-92.3168,01-05-2006,10,26.4,15,19.8
36.2385,-92.3168,01-06-2006,10,30,20.4,24.8
36.2385,-92.3168,01-08-2006,10,31.2,22.8,27.3
36.2385,-92.3168,01-11-2004,5,16,5.4,11.8
36.2385,-92.3168,01-11-2004,10,15.6,7,12.1
36.2385,-92.3168,01-11-2004,50,15.6,11.4,14.1
36.2385,-92.3168,01-12-2004,5,12.2,0.7,5.1
36.2385,-92.3168,01-12-2004,10,11.4,2,5.5
36.2385,-92.3168,01-12-2004,50,11.4,5.4,8
36.2385,-92.3168,01-01-2005,5,15.6,0.3,6.1
36.2385,-92.3168,01-01-2005,10,14.9,1.2,6.4
36.2385,-92.3168,01-01-2005,50,11.8,5,7.9
36.2385,-92.3168,01-02-2005,5,12.6,1.6,6.9
36.2385,-92.3168,01-02-2005,10,11.8,2.9,6.9
36.2385,-92.3168,01-02-2005,50,9.8,5.8,7.6
36.2385,-92.3168,01-03-2005,5,16.8,2,8.7
36.2385,-92.3168,01-03-2005,10,14.9,3.3,8.4
36.2385,-92.3168,01-03-2005,50,11.8,7,8.9
36.2385,-92.3168,01-04-2005,5,21,7,15
36.2385,-92.3168,01-04-2005,10,19,8.6,14.5
36.2385,-92.3168,01-04-2005,50,16,11,14
36.2385,-92.3168,01-05-2005,5,24.4,9.8,18
36.2385,-92.3168,01-05-2005,10,21.7,11,17.4
36.2385,-92.3168,01-05-2005,50,19.4,13.3,16.6
36.2385,-92.3168,01-06-2005,5,34,18.3,25.8
36.2385,-92.3168,01-06-2005,10,30.3,18.7,24.3
36.2385,-92.3168,01-06-2005,50,25.2,18.7,22.2
36.2385,-92.3168,01-07-2005,5,34.9,22.5,28.3
36.2385,-92.3168,01-07-2005,10,31.9,23.6,27.2
36.2385,-92.3168,01-07-2005,50,27.9,24.4,25.8
36.2385,-92.3168,01-08-2005,5,34.9,22.5,28.5
36.2385,-92.3168,01-08-2005,10,31.5,24,27.7
36.2385,-92.3168,01-08-2005,50,27.5,25.6,26.8
36.2385,-92.3168,01-09-2005,5,31.9,16.8,25.7
36.2385,-92.3168,01-09-2005,10,29.5,18.7,25.5
36.2385,-92.3168,01-09-2005,50,26.7,22.5,25.6
36.2385,-92.3168,01-10-2005,5,25.6,9.8,18.3
36.2385,-92.3168,01-10-2005,10,24.8,12.2,18.6
36.2385,-92.3168,01-10-2005,50,23.6,16.4,20.2
36.2385,-92.3168,01-11-2005,5,19,4.2,12.3
36.2385,-92.3168,01-11-2005,10,18.7,5.8,12.6
36.2385,-92.3168,01-11-2005,50,17.9,10.2,14.3
36.2385,-92.3168,01-12-2005,5,9.8,1.2,5.1
36.2385,-92.3168,01-12-2005,10,8.6,2.5,5.5
36.2385,-92.3168,01-12-2005,50,10.2,5.8,7.4
36.2385,-92.3168,01-01-2006,5,11,2.9,6.9
36.2385,-92.3168,01-01-2006,10,10.2,4.2,7
36.2385,-92.3168,01-01-2006,50,9,7,8
36.2385,-92.3168,01-02-2006,5,11.8,1.2,5.1
36.2385,-92.3168,01-02-2006,10,10.2,2,5.2
36.2385,-92.3168,01-02-2006,50,9,4.6,6.5
36.2385,-92.3168,01-03-2006,5,16,5.4,9.7
36.2385,-92.3168,01-03-2006,10,14.9,6.2,9.6
36.2385,-92.3168,01-03-2006,50,12.6,7,9.9
36.2385,-92.3168,01-04-2006,5,21.3,10.2,16.1
36.2385,-92.3168,01-04-2006,10,19.8,11.4,15.9
36.2385,-92.3168,01-04-2006,50,17.5,11.4,15.3
36.2385,-92.3168,01-05-2006,5,24,14.1,18.6
36.2385,-92.3168,01-05-2006,10,23.2,14.9,18.5
36.2385,-92.3168,01-05-2006,50,21.3,16.4,18.1
36.2385,-92.3168,01-06-2006,5,27.5,19,23.5
36.2385,-92.3168,01-06-2006,10,26.3,20.2,23.4
36.2385,-92.3168,01-06-2006,50,24.4,21,22.6
36.2385,-92.3168,01-07-2006,5,30.7,21.7,26.4
36.2385,-92.3168,01-07-2006,10,29.5,23.2,26.3
36.2385,-92.3168,01-07-2006,50,27.1,23.6,25.5
36.2385,-92.3168,01-08-2006,5,29.9,21.7,26.2
36.2385,-92.3168,01-08-2006,10,28.7,22.9,26.3
36.2385,-92.3168,01-08-2006,50,27.1,24.4,26.1
36.2385,-92.3168,01-09-2006,5,24,14.9,20.4
36.2385,-92.3168,01-09-2006,10,24,16.4,21
36.2385,-92.3168,01-09-2006,50,24.4,19,21.9
36.2385,-92.3168,01-10-2006,5,22.5,6.6,14.8
36.2385,-92.3168,01-10-2006,10,39.7,11.4,17.4
36.2385,-92.3168,01-10-2006,50,21,14.1,17.3
36.2385,-92.3168,01-11-2006,5,16.4,4.6,10.2
36.2385,-92.3168,01-11-2006,10,44.4,7,15.3
36.2385,-92.3168,01-11-2006,50,15.2,9.8,12.2
36.2385,-92.3168,01-12-2006,5,12.9,-6.3,6.5
36.2385,-92.3168,01-12-2006,10,28.3,2.9,8.2
36.2385,-92.3168,01-12-2006,50,12.6,6.2,8.7
36.2385,-92.3168,01-01-2007,5,10.2,-0.2,4.5
36.2385,-92.3168,01-01-2007,10,15.2,1.6,5.5
36.2385,-92.3168,01-01-2007,50,9.4,3.7,6.7
36.2385,-92.3168,01-02-2007,5,9,-0.2,2.7
36.2385,-92.3168,01-02-2007,10,9.4,1.2,3.4
36.2385,-92.3168,01-02-2007,50,6.6,2.9,4.2
36.2385,-92.3168,01-03-2007,5,17.9,2.5,10.8
36.2385,-92.3168,01-03-2007,10,29.1,3.7,11.2
36.2385,-92.3168,01-03-2007,50,14.5,5.8,9.9
36.2385,-92.3168,01-08-2007,5,30.7,23.2,27.1
36.2385,-92.3168,01-08-2007,10,58.6,18.7,34.4
36.2385,-92.3168,01-08-2007,50,27.1,24.4,26.1
36.2385,-92.3168,01-09-2007,5,27.9,18.3,23.4
36.2385,-92.3168,01-09-2007,10,57.9,19.8,32.6
36.2385,-92.3168,01-09-2007,50,26.3,22.5,24.4
36.2385,-92.3168,01-11-2007,10,20.6,8.2,12.9
36.2385,-92.3168,01-11-2007,50,16,4.6,12.9
36.2385,-92.3168,01-12-2007,5,13.3,-3.4,6.5
36.2385,-92.3168,01-12-2007,10,22.5,4.6,8.2
36.2385,-92.3168,01-12-2007,50,12.2,6.6,8.7
36.2385,-92.3168,01-11-2008,5,17.5,5,10.4
36.2385,-92.3168,01-11-2008,10,17.1,6.2,11
36.2385,-92.3168,01-11-2008,50,16.4,9.8,12.7
36.2385,-92.3168,01-12-2008,5,11.4,0.7,5.5
36.2385,-92.3168,01-12-2008,10,10.6,1.6,6
36.2385,-92.3168,01-12-2008,50,10.2,5,7.7
36.2385,-92.3168,01-01-2009,5,9.8,-0.2,4
36.2385,-92.3168,01-01-2009,10,9.4,0.7,4.3
36.2385,-92.3168,01-01-2009,50,8.2,3.7,5.8
36.2385,-92.3168,01-03-2009,5,14.9,2.9,10.1
36.2385,-92.3168,01-03-2009,10,14.1,3.7,10.1
36.2385,-92.3168,01-03-2009,50,12.6,6.2,10
36.2385,-92.3168,01-04-2009,5,19.8,7.8,13.2
36.2385,-92.3168,01-04-2009,10,19,8.6,13.1
36.2385,-92.3168,01-04-2009,50,16.4,10.6,12.6
36.2385,-92.3168,01-09-2009,5,26.7,15.6,22
36.2385,-92.3168,01-09-2009,10,25.2,17.1,22
36.2385,-92.3168,01-09-2009,50,22.9,20.2,21.9
36.2385,-92.3168,01-10-2009,5,21,9.8,15.6
36.2385,-92.3168,01-10-2009,10,20.2,11.8,15.7
36.2385,-92.3168,01-10-2009,50,20.2,14.9,16.9
36.2385,-92.3168,01-11-2009,5,17.5,9.4,13.4
36.2385,-92.3168,01-11-2009,10,16.4,10.2,13.4
36.2385,-92.3168,01-11-2009,50,15.2,12.9,14
38.94,-83.56,01-04-2005,10,30.9,19.5,25.4
45.9349,-89.2517,01-09-2007,10,18.5,0.5,7.5
45.9349,-89.2517,01-01-2008,10,-6.7,-12.4,-9.1
45.9349,-89.2517,01-03-2008,10,-8.4,-11.7,-9.2
45.9349,-89.2517,01-04-2008,10,1.6,-8.6,-5.8
45.9349,-89.2517,01-05-2008,10,6.1,-4.3,1.5
40.4962,-85.6021,01-04-2005,10,14.6,5,9.5
43.2252,-74.1773,01-01-2003,10,0.7,-44,-20.5
43.2252,-74.1773,01-02-2003,10,-4.2,-43.8,-13
43.2252,-74.1773,01-03-2003,10,2.9,-44,-18.1
43.2252,-74.1773,01-04-2003,10,26.8,-44,-7
43.2252,-74.1773,01-05-2003,10,19.8,-44,9
43.2252,-74.1773,01-10-2003,10,23.7,4.6,11.7
43.2252,-74.1773,01-11-2003,10,12,-29,0.3
40.5438,-80.5601,01-11-2004,10,14.8,5.6,9
48.5467,-117.9044,01-05-2002,10,15.1,6.6,10.8
38.949,-83.4067,01-04-2005,10,20.8,4.6,13.1
38.949,-83.4067,01-05-2005,10,23.1,8.7,16.7
38.949,-83.4067,01-09-2005,10,27.9,15.3,23.2
38.949,-83.4067,01-10-2005,10,24.6,6.5,15.6
38.949,-83.4067,01-11-2005,10,16.8,1.3,9
38.949,-83.4067,01-01-2006,10,13.9,1.4,5.2
38.949,-83.4067,01-02-2006,10,8.8,-3.1,3.3
38.949,-83.4067,01-03-2006,10,14.3,1.6,7
38.949,-83.4067,01-04-2006,10,22.3,7.1,15.2
31.00482,-87.62131,01-10-2013,10,27.6,18.9,23.4
35.0523,-78.5924,01-09-2004,10,32.1,23.9,28.1
35.0523,-78.5924,01-10-2004,10,30.1,18.9,23.7
35.0523,-78.5924,01-11-2004,10,26.1,14.2,19.2
35.0523,-78.5924,01-12-2004,10,21.1,7.9,13.2
35.0523,-78.5924,01-01-2005,10,21.7,7.4,13.4
35.0523,-78.5924,01-02-2005,10,17.4,9,13
35.0523,-78.5924,01-03-2005,10,21.4,9.3,15.3
35.0523,-78.5924,01-04-2005,10,28,15.8,21.7
35.0523,-78.5924,01-05-2005,10,31.4,18.4,25.9
35.0523,-78.5924,01-07-2005,10,38.3,30.6,33.8
35.0523,-78.5924,01-08-2005,10,36.4,30,33.3
35.0523,-78.5924,01-09-2005,10,34.5,27.2,30
35.0523,-78.5924,01-10-2005,10,30.3,16.2,24
35.0523,-78.5924,01-11-2005,10,22.9,13.4,18.2
35.0523,-78.5924,01-12-2005,10,18.3,8.8,12.8
35.0523,-78.5924,01-01-2006,10,19.1,10.1,14.7
35.0523,-78.5924,01-02-2006,10,17.4,9,12.7
35.0523,-78.5924,01-03-2006,10,22.9,12,16.3
35.0523,-78.5924,01-04-2006,10,29.4,17.4,23.3
35.0523,-78.5924,01-05-2006,10,34.9,18,26.3
35.0523,-78.5924,01-06-2006,10,35.6,25.1,31.1
35.0523,-78.5924,01-07-2006,10,38,28.5,33.3
40.5472,-105.102,01-08-2005,10,33.1,18.6,25.6
40.5472,-105.102,01-09-2005,10,30.1,15.4,23.3
40.5472,-105.102,01-10-2005,10,24.9,6,13.8
40.5472,-105.102,01-11-2005,10,12.6,1,6.9
40.5472,-105.102,01-12-2005,10,5,-3,0.1
40.5472,-105.102,01-01-2006,10,6.7,-0.4,2.4
40.5472,-105.102,01-02-2006,10,9,-1.5,2
40.5472,-105.102,01-03-2006,10,13.9,1.7,6.2
40.5472,-105.102,01-04-2006,10,24,7.4,15
40.5472,-105.102,01-05-2006,10,29.4,10.2,20.6
36.2417,-80.2908,01-05-2002,10,24.6,15.9,20.3
59.645757,-151.524596,01-10-2019,10,11.4,3.6,6.7
33.6694,-85.867,01-10-2012,10,22.9,15.1,19.6
33.6694,-85.867,01-11-2012,10,16.7,3.6,13.3
40.4252,-95.2357,01-07-2003,10,33.5,27.3,30.4
31.5347,-110.2878,01-06-2002,10,34.9,23.7,29.6
46.4226,-84.3537,01-04-2006,10,14.2,0.3,6.9
46.4226,-84.3537,01-01-2007,10,2.4,-0.2,0.7
46.4226,-84.3537,01-02-2007,10,0.4,-0.3,0
46.4226,-84.3537,01-03-2007,10,6.7,-0.6,0.5
46.4226,-84.3537,01-04-2007,10,12.6,0.3,4.6
46.4226,-84.3537,01-05-2007,10,18.8,6.5,11.6
46.4226,-84.3537,01-06-2007,10,24.1,12.8,18.7
40.1839,-75.5405,01-11-2006,10,15,6.3,9.5
42.5033,-90.6975,01-05-2002,10,19.7,8.5,13.6
42.5033,-90.6975,01-10-2002,10,19.5,7.3,12.4
42.5033,-90.6975,01-11-2002,10,10.8,0.8,5.2
42.5033,-90.6975,01-12-2002,10,5,-0.3,0.8
42.5033,-90.6975,01-01-2003,10,0.7,-5.3,-1.3
42.5033,-90.6975,01-02-2003,10,0,-4.5,-1.9
42.5033,-90.6975,01-04-2003,10,15.5,1.4,9.2
42.5033,-90.6975,01-05-2003,10,21.8,10.3,15.4
42.5033,-90.6975,01-06-2003,10,26.8,15,20.6
42.5033,-90.6975,01-09-2003,10,26.5,12,20.1
42.5033,-90.6975,01-11-2003,10,10,2.1,5.5
42.5033,-90.6975,01-12-2003,10,4.6,0.5,2
42.5033,-90.6975,01-01-2004,10,2.5,-2.2,0
42.5033,-90.6975,01-02-2004,10,0.1,-2,-0.4
42.5033,-90.6975,01-03-2004,10,11.8,-0.1,4.1
42.5033,-90.6975,01-04-2004,10,16.6,5.7,10.7
32.845,-86.7187,01-01-2016,10,16.8,5,10.6
41.7891,-88.1043,01-09-2006,10,23.9,16,20.6
42.39,-84,01-03-2004,10,20.7,-3.2,9.5
42.39,-84,01-04-2004,10,29.4,-4.7,12.6
42.39,-84,01-05-2004,10,32.1,-1.2,18.6
48.2903,-109.8695,01-07-2010,5,25.2,13.3,19
48.2903,-109.8695,01-07-2010,10,22.5,14.5,18.7
48.2903,-109.8695,01-07-2010,50,19.4,16,17.7
48.2903,-109.8695,01-09-2010,5,18.7,7.8,13.1
48.2903,-109.8695,01-09-2010,10,18.7,9,13.8
48.2903,-109.8695,01-09-2010,50,15.6,12.2,13.6
48.2903,-109.8695,01-10-2010,5,18.3,2.5,10.1
48.2903,-109.8695,01-10-2010,10,19,3.7,10.9
48.2903,-109.8695,01-10-2010,50,14.9,7.4,11.4
48.2903,-109.8695,01-11-2010,5,13.3,-2,3.1
48.2903,-109.8695,01-11-2010,10,12.6,-0.2,4
48.2903,-109.8695,01-11-2010,50,9.8,2.9,5.7
48.2903,-109.8695,01-12-2010,5,0.7,-4.8,-2
48.2903,-109.8695,01-12-2010,10,1.6,-2.9,-1
48.2903,-109.8695,01-12-2010,50,2.5,-0.6,0.8
48.2903,-109.8695,01-01-2011,5,-0.2,-8.9,-3.3
48.2903,-109.8695,01-01-2011,10,-0.6,-5.3,-2.7
48.2903,-109.8695,01-01-2011,50,-0.6,-2.9,-1.5
48.2903,-109.8695,01-04-2011,5,11.4,0.7,5.3
48.2903,-109.8695,01-04-2011,10,9.8,0.7,5.4
48.2903,-109.8695,01-04-2011,50,6.2,0.3,3.9
48.2903,-109.8695,01-05-2011,5,18.3,4.6,10.7
48.2903,-109.8695,01-05-2011,10,16,5.4,10.6
48.2903,-109.8695,01-05-2011,50,11.4,5.4,8.9
48.2903,-109.8695,01-06-2011,5,23.6,7.8,15.1
48.2903,-109.8695,01-06-2011,10,21.7,8.6,14.9
48.2903,-109.8695,01-06-2011,50,16,9.8,12.8
48.2903,-109.8695,01-07-2011,5,29.1,13.3,20.7
48.2903,-109.8695,01-07-2011,10,25.2,15.6,20.1
48.2903,-109.8695,01-07-2011,50,19.8,15.6,17.8
48.2903,-109.8695,01-02-2012,5,-0.2,-7.9,-1.9
48.2903,-109.8695,01-02-2012,10,0.3,-4.8,-1.3
48.2903,-109.8695,01-02-2012,50,0.3,-1.1,-0.3
48.2903,-109.8695,01-03-2012,5,11.8,-3.9,4.2
48.2903,-109.8695,01-03-2012,10,9.8,-2,3.8
48.2903,-109.8695,01-03-2012,50,5.8,0.3,3.2
48.2903,-109.8695,01-05-2012,5,22.5,3.7,12.6
48.2903,-109.8695,01-05-2012,10,19.4,5.4,12.5
48.2903,-109.8695,01-05-2012,50,14.1,8.2,11.2
48.2903,-109.8695,01-06-2012,5,25.2,9.4,16.7
48.2903,-109.8695,01-06-2012,10,23.2,11.4,16.3
48.2903,-109.8695,01-06-2012,50,17.9,11,14.6
48.2903,-109.8695,01-07-2012,5,29.1,15.6,23
48.2903,-109.8695,01-07-2012,10,27.5,17.1,22.9
48.2903,-109.8695,01-07-2012,50,21.7,17.1,20.2
48.2903,-109.8695,01-08-2012,5,29.5,12.9,20.8
48.2903,-109.8695,01-08-2012,10,28.3,14.9,21.3
48.2903,-109.8695,01-08-2012,50,22.1,17.9,19.8
48.2903,-109.8695,01-09-2012,5,22.9,11.8,16.9
48.2903,-109.8695,01-09-2012,10,22.5,13.7,17.2
48.2903,-109.8695,01-09-2012,50,19.4,16,16.9
48.2903,-109.8695,01-10-2012,5,16.8,-0.6,6.7
48.2903,-109.8695,01-10-2012,10,17.1,0.7,7.4
48.2903,-109.8695,01-10-2012,50,16,5.4,9.6
48.2903,-109.8695,01-04-2013,5,13.2,0.8,6.1
48.2903,-109.8695,01-04-2013,10,11.6,1.5,6.1
48.2903,-109.8695,01-04-2013,50,7.9,3.5,5.6
48.2903,-109.8695,01-07-2013,5,27.7,15.8,21.5
48.2903,-109.8695,01-07-2013,10,24,16.7,20.3
48.2903,-109.8695,01-07-2013,50,18.3,16.7,17.5
48.2903,-109.8695,01-08-2013,5,29.1,14.6,21.9
48.2903,-109.8695,01-08-2013,10,25.1,15.5,20.6
48.2903,-109.8695,01-08-2013,50,19.7,16.5,18.1
48.2903,-109.8695,01-09-2013,5,29.6,6.9,17.7
48.2903,-109.8695,01-09-2013,10,25.2,8.5,17.2
48.2903,-109.8695,01-09-2013,50,19.8,12.6,17.1
48.2903,-109.8695,01-11-2013,5,5.9,-3.4,1.1
48.2903,-109.8695,01-11-2013,10,4.6,-2,1.3
48.2903,-109.8695,01-11-2013,50,5.6,2.6,4.2
48.2903,-109.8695,01-12-2013,5,2.6,-2.4,-0.4
48.2903,-109.8695,01-12-2013,10,1.7,-1.6,-0.1
48.2903,-109.8695,01-12-2013,50,2.7,1.9,2.2
48.2903,-109.8695,01-01-2014,5,17.5,-5.4,0
48.2903,-109.8695,01-01-2014,10,17.2,-3.5,0.2
48.2903,-109.8695,01-01-2014,50,16.7,0.7,2.1
48.2903,-109.8695,01-04-2014,5,16.5,0.7,7.1
48.2903,-109.8695,01-04-2014,10,15.5,0.6,6.3
48.2903,-109.8695,01-04-2014,50,16.1,0.6,4.7
48.2903,-109.8695,01-05-2014,5,21.5,4.9,13.2
48.2903,-109.8695,01-05-2014,10,18.5,6.1,12.2
48.2903,-109.8695,01-05-2014,50,15.6,6.7,9.5
48.2903,-109.8695,01-09-2014,5,21.4,7.2,14.8
48.2903,-109.8695,01-09-2014,10,19.1,8.7,14.5
48.2903,-109.8695,01-09-2014,50,15.6,12.4,14.2
48.2903,-109.8695,01-10-2014,5,14.9,3.6,10.4
48.2903,-109.8695,01-10-2014,10,13.9,5,10.4
48.2903,-109.8695,01-10-2014,50,14.2,9,11.4
48.2903,-109.8695,01-11-2014,5,9.1,-3.6,2.5
48.2903,-109.8695,01-11-2014,10,8.8,-1.2,3
48.2903,-109.8695,01-11-2014,50,9.1,3.6,5.9
48.2903,-109.8695,01-12-2014,5,5.4,-3.7,0
48.2903,-109.8695,01-12-2014,10,3.9,-2.4,0.2
48.2903,-109.8695,01-12-2014,50,3.6,1.8,2.4
48.2903,-109.8695,01-01-2015,5,4.5,-1.8,-0.3
48.2903,-109.8695,01-01-2015,10,2.7,-1.3,-0.3
48.2903,-109.8695,01-01-2015,50,1.9,1.2,1.4
48.2903,-109.8695,01-02-2015,5,5.8,-1.3,1.1
48.2903,-109.8695,01-02-2015,10,4.2,-0.6,1
48.2903,-109.8695,01-02-2015,50,2.7,1.5,2
48.2903,-109.8695,01-03-2015,5,12.6,-3.4,4
48.2903,-109.8695,01-03-2015,10,10.1,-2.1,3.4
48.2903,-109.8695,01-03-2015,50,6.3,1,3.1
48.2903,-109.8695,01-04-2015,5,16.4,3.7,9.1
48.2903,-109.8695,01-04-2015,10,13.8,4.5,8.5
48.2903,-109.8695,01-04-2015,50,9.8,5.8,7.4
48.2903,-109.8695,01-05-2015,5,19,6.1,13.3
48.2903,-109.8695,01-05-2015,10,16.4,7.3,12.6
48.2903,-109.8695,01-05-2015,50,12.7,9.7,11
48.2903,-109.8695,01-06-2015,5,28.9,13.1,19.8
48.2903,-109.8695,01-06-2015,10,25.4,13.4,18.8
48.2903,-109.8695,01-06-2015,50,19.3,12.7,15.8
48.2903,-109.8695,01-07-2015,5,28.6,12.8,21.5
48.2903,-109.8695,01-07-2015,10,25.4,13.7,20.7
48.2903,-109.8695,01-07-2015,50,19.8,17.1,18.6
48.2903,-109.8695,01-08-2015,5,26.1,12.7,20.4
48.2903,-109.8695,01-08-2015,10,23.6,14.2,19.8
48.2903,-109.8695,01-08-2015,50,19.7,16.6,18.3
48.2903,-109.8695,01-09-2015,5,20.4,8.9,15
48.2903,-109.8695,01-09-2015,10,19.1,10.3,14.8
48.2903,-109.8695,01-09-2015,50,17.8,13.5,15
48.2903,-109.8695,01-10-2015,5,15.6,4.2,10
48.2903,-109.8695,01-10-2015,10,14.6,5.6,10
48.2903,-109.8695,01-10-2015,50,14,8.6,11.3
48.2903,-109.8695,01-11-2015,5,9.4,-1,3.7
48.2903,-109.8695,01-11-2015,10,8.5,0.4,4
48.2903,-109.8695,01-11-2015,50,8.7,3.9,6.4
48.2903,-109.8695,01-12-2015,5,6.7,-3.3,0.2
48.2903,-109.8695,01-12-2015,10,5.6,-2.5,0.6
48.2903,-109.8695,01-12-2015,50,4.9,1,3
48.2903,-109.8695,01-01-2016,5,3.7,-3.4,-0.9
48.2903,-109.8695,01-01-2016,10,2.7,-2.7,-0.8
48.2903,-109.8695,01-01-2016,50,2,0.2,0.9
48.2903,-109.8695,01-02-2016,5,5.2,-0.5,1.8
48.2903,-109.8695,01-02-2016,10,3.9,-0.1,1.6
48.2903,-109.8695,01-02-2016,50,3.3,1.6,2.3
48.2903,-109.8695,01-03-2016,5,8.9,0.7,4.8
48.2903,-109.8695,01-03-2016,10,7.5,1.5,4.6
48.2903,-109.8695,01-03-2016,50,5.8,3.2,4.6
48.2903,-109.8695,01-04-2016,5,16.8,3.2,9.7
48.2903,-109.8695,01-04-2016,10,14.4,3.6,9
48.2903,-109.8695,01-04-2016,50,10.4,4.7,7.8
48.2903,-109.8695,01-06-2016,5,22.8,11.9,17.3
48.2903,-109.8695,01-06-2016,10,20.3,12.6,16.7
48.2903,-109.8695,01-06-2016,50,16.1,11.3,14.6
48.2903,-109.8695,01-07-2016,5,24.1,14.6,19.2
48.2903,-109.8695,01-07-2016,10,22.6,15.2,18.7
48.2903,-109.8695,01-07-2016,50,19,15.7,17
48.2903,-109.8695,01-09-2016,5,20,8.7,13.8
48.2903,-109.8695,01-09-2016,10,20.6,10.3,13.9
48.2903,-109.8695,01-09-2016,50,17.8,12.5,14.2
48.2903,-109.8695,01-10-2016,5,17.4,3.4,8.5
48.2903,-109.8695,01-10-2016,10,16,4.5,8.4
48.2903,-109.8695,01-10-2016,50,14,8.2,9.6
48.2903,-109.8695,01-12-2016,5,1.7,-3.5,-1.2
48.2903,-109.8695,01-12-2016,10,1.5,-2.2,-0.8
48.2903,-109.8695,01-12-2016,50,4.1,1.2,2.2
48.2903,-109.8695,01-01-2017,5,1.6,-4.7,-1.3
48.2903,-109.8695,01-01-2017,10,0.3,-3.4,-1.2
48.2903,-109.8695,01-01-2017,50,1.2,0.1,0.7
48.2903,-109.8695,01-02-2017,5,2.9,-2.6,0
48.2903,-109.8695,01-02-2017,10,1.3,-1.7,-0.2
48.2903,-109.8695,01-02-2017,50,1.4,0.6,0.9
48.2903,-109.8695,01-03-2017,5,10.9,0,3.6
48.2903,-109.8695,01-03-2017,10,9,0.1,3.2
48.2903,-109.8695,01-03-2017,50,6.3,1.3,2.9
48.2903,-109.8695,01-04-2017,5,12.8,3,8.3
48.2903,-109.8695,01-04-2017,10,10.5,3.9,7.7
48.2903,-109.8695,01-04-2017,50,8.1,5.5,6.9
48.2903,-109.8695,01-05-2017,5,22.9,6.5,14.3
48.2903,-109.8695,01-05-2017,10,19,6.9,13.1
48.2903,-109.8695,01-05-2017,50,13.2,7.7,10.8
48.2903,-109.8695,01-06-2017,5,23.5,12.3,17.8
48.2903,-109.8695,01-06-2017,10,20.2,13,16.9
48.2903,-109.8695,01-06-2017,50,15.7,13.2,14.6
48.2903,-109.8695,01-09-2017,5,25.1,9.1,15.7
48.2903,-109.8695,01-09-2017,10,22.5,10.1,15.5
